delivery_partner_id,partner_name,rating
3699,Mrs. Heather Davis DDS,4.8
3700,Samantha Salazar,4.7
3701,Robert Brown,4.0
3702,Alexandra Leonard,4.6
3703,Alyssa Patrick,3.6
3704,Veronica Cox,4.2
3705,Dana Cohen,4.9
3706,Ryan Hudson,3.9
3707,Rita Lucas,3.6
3708,Jerry Richardson,4.4
3709,Thomas Green,4.0
3710,Charles Coleman,4.1
3711,Rebecca Greer,4.4
3712,Diana Morrison,4.4
3713,Jessica Smith,4.2
3714,William Dixon,4.3
3715,Alan Bates,5.0
3716,Eric Estrada,4.9
3717,Yolanda Moore,4.6
3718,James Chapman,3.7
3719,Jason Jones,4.0
3720,Holly Harris,4.8
3721,Kathleen Bowers,4.1
3722,Jacob Hughes,4.9
3723,Leslie Knapp,4.2
3724,William Friedman,4.8
3725,Raymond Obrien,3.6
3726,Brandi Miller,4.2
3727,Tiffany Stark,4.6
3728,Ryan Morales,4.8
3729,Craig Diaz,4.4
3730,Sheri Melendez,3.8
3731,Nicole Foster,4.8
3732,Timothy Mccoy,4.4
3733,Jessica Stewart,3.7
3734,Felicia Horton,4.2
3735,Barbara Brewer,4.5
3736,Stephanie Flores,4.2
3737,Thomas Garza,4.8
3738,Lynn Jordan,4.1
3739,Michael Pearson,4.4
3740,Tammy Brown,3.8
3741,Grant Wang,4.3
3742,Jennifer Scott,3.8
3743,Thomas Le,3.8
3744,Miguel Montgomery,3.9
3745,Todd Russell,3.6
3746,Steve Simmons,3.7
3747,John Joseph,4.1
3748,Zachary Green,3.7
3749,Meredith Young,3.7
3750,Melvin Morris,5.0
3751,Matthew Ray,4.1
3752,Matthew Graham,4.1
3753,Erica Trevino,3.9
3754,Daniel Dixon,4.3
3755,Jennifer Beltran,4.4
3756,Andrea Quinn,4.1
3757,Jeffrey Lawson,4.1
3758,Michael Kim,4.6
3759,Tara Turner,4.9
3760,Samantha Lawrence,4.8
3761,Andrew Jenkins,3.7
3762,Mark Murphy,4.5
3763,Adam Larson,3.5
3764,Tina Aguilar,4.4
3765,Christina Camacho,4.2
3766,Dennis Miller,4.2
3767,Jessica Thomas,4.4
3768,Sonia Lee,4.6
3769,Lauren Cervantes,4.6
3770,Mackenzie Leach,3.6
3771,Craig Bright,4.6
3772,Dawn Reyes,4.7
3773,Courtney Porter,3.6
3774,Mark Williams,4.0
3775,Sherry Austin,4.7
3776,Jason Fox,4.2
3777,Anthony Martinez,4.5
3778,Dawn Ramirez,4.3
3779,Richard Fernandez,5.0
3780,Ashley Patterson,4.9
3781,Kelly Freeman,3.9
3782,Amy Ballard,4.1
3783,Nina Holt,4.1
3784,Daniel Norris,3.7
3785,Mr. Joseph Erickson MD,4.1
3786,Lisa Richards,4.7
3787,Kylie Wells,4.8
3788,Claudia Smith,4.8
3789,Jon Stewart,3.5
3790,Christopher Johnson,4.7
3791,Derrick Richardson,4.3
3792,Lisa Morrison,3.8
3793,Nicholas Nelson PhD,4.2
3794,Stephanie Armstrong,4.8
3795,Bradley Montgomery,4.2
3796,Anna Roy,5.0
3797,Jonathan Gonzalez,4.4
3798,Victoria Sullivan,4.2
3799,Kayla Solis,3.9
3800,Anna Webb,3.5
3801,Steven Graham,4.4
3802,Pam Wright,4.4
3803,Jennifer Walker,4.3
3804,Connie Trujillo,4.3
3805,William Burton,4.8
3806,Paul Guerrero,4.0
3807,Carol Skinner,4.3
3808,John Cobb,4.5
3809,Lisa Oneill,3.8
3810,Julia Brooks MD,4.9
3811,Rebecca Butler DVM,4.6
3812,Sarah Smith,3.6
3813,Drew Welch,4.8
3814,Deborah Scott,4.9
3815,Christine Miller,4.7
3816,Travis Lowery,4.1
3817,Lindsey Burns,5.0
3818,Amy Moreno,3.7
3819,Jamie Barajas,4.3
3820,Elizabeth Walters,3.8
3821,Amanda Torres,4.2
3822,Miss Megan Raymond,4.9
3823,Amanda Howard,4.7
3824,Tracy Horton,4.7
3825,Charles White,4.0
3826,Charles Lewis,4.9
3827,Susan Wright,4.1
3828,Christopher Jones,3.6
3829,John Snyder,4.5
3830,Thomas Lopez,4.0
3831,Annette Miller,3.7
3832,Jason Davies,4.9
3833,Edgar Collier,4.5
3834,Zoe Austin,4.9
3835,Heather Mullen,4.4
3836,Christian Andrews,3.6
3837,Donald Vasquez,3.5
3838,Alexander Smith,4.9
3839,Clinton Carpenter,3.6
3840,Carolyn Gallagher,4.4
3841,Parker Cole,3.9
3842,Patricia Howell,4.5
3843,Elizabeth Vasquez,3.9
3844,Eric Bradley,3.6
3845,Amanda Galloway,4.6
3846,Jose Harrison,4.0
3847,Danielle Allen,4.3
3848,Dr. Christine Nguyen,4.7
3849,Kimberly Nichols,4.6
3850,David Mcdaniel,4.0
3851,Jose Turner,4.6
3852,Terry Foster,4.9
3853,Jamie Smith,4.4
3854,Aaron Jefferson,4.6
3855,Andrea Ramirez,4.8
3856,Michael Stephenson DVM,4.8
3857,Mrs. Tiffany Green,4.0
3858,Kimberly Ortiz,5.0
3859,Kelli Marshall,3.5
3860,Robert Ford,5.0
3861,Gregory Morales,3.9
3862,Holly Hunt,4.2
3863,Donna Willis,4.8
3864,Manuel Gutierrez,3.9
3865,Mark Rogers,3.8
3866,Patricia Evans,4.5
3867,Joseph Fox,4.6
3868,Monique Thompson,3.5
3869,Melanie Mercer,4.2
3870,Jacqueline Marshall,4.2
3871,Christy Kramer,3.9
3872,Donald Rosales,4.3
3873,Robert Herman,3.7
3874,Victoria Henderson,4.0
3875,Joshua Hunter,4.6
3876,Charles Welch,4.8
3877,Kayla Walter,4.4
3878,Jennifer Bartlett,3.6
3879,Christie Smith,4.5
3880,Sheila Ball,4.8
3881,Jacob Parker,4.3
3882,Juan Lee,4.2
3883,Margaret Thomas,5.0
3884,Teresa Morgan,4.5
3885,Michael Vega,4.7
3886,Kevin Holden,4.5
3887,Karen Smith,3.8
3888,Amy Miller,3.9
3889,William Johnson,4.5
3890,Noah Hughes,4.2
3891,Jason Mccormick,4.1
3892,Anthony Hicks MD,3.5
3893,Michael Baker,4.8
3894,Brian Andrade,4.8
3895,Peter Olson MD,4.2
3896,Daniel Taylor,4.6
3897,Heather Gutierrez,3.8
3898,Chase Lewis,4.3
3899,Albert Buck,4.2
3900,Sandy Murphy,4.5
3901,Michael Paul,4.2
3902,Juan Daniels,4.2
3903,Jessica French,3.9
3904,Michelle White,3.6
3905,Ruben Thompson,4.9
3906,Barbara Lowe,3.5
3907,Robert Levy,3.9
3908,David Taylor,4.2
3909,Todd Gomez,4.0
3910,William Wright,4.3
3911,Andrea Roberts,4.2
3912,Carolyn King,3.9
3913,Haley Bishop,3.6
3914,Crystal Hayes,3.7
3915,Kimberly Sanchez,4.2
3916,Lisa Brown,4.8
3917,Angel Figueroa,3.7
3918,Marcus Miles,4.5
3919,Heather Young,4.7
3920,Tiffany Gould,3.9
3921,Andrew Mccullough,4.5
3922,Sarah Johnson,4.5
3923,Amber Vasquez,4.6
3924,Stephen Torres MD,4.8
3925,Christopher Dickson,4.1
3926,Andrew Brady,3.9
3927,Andrew Alvarez,4.3
3928,Katherine Golden,3.6
3929,Diana Dennis,4.0
3930,Meghan Hart,4.8
3931,John Hawkins,4.3
3932,Mrs. Robin Bradshaw DVM,4.2
3933,Antonio Bryant,3.9
3934,Amber Farmer,3.9
3935,Curtis Rubio,3.9
3936,Elizabeth Reed,4.7
3937,Daniel Jones,5.0
3938,Misty Parrish,4.3
3939,Tiffany Turner,3.6
3940,Paula Harper,4.6
3941,Terri Lopez,4.8
3942,Robert Lopez,4.9
3943,Jimmy Lucero,4.4
3944,Cassandra Sanders,4.3
3945,Amy Foster,4.4
3946,Nicholas Bennett,3.5
3947,Eric Greene,4.5
3948,William King,4.6
3949,Angela Curry,4.6
3950,Adam Wallace,4.3
3951,Jennifer Waters,4.6
3952,Michael Cannon MD,4.5
3953,Lisa Greene,3.7
3954,Kristie Clay,4.8
3955,Valerie Roberson,4.4
3956,Kevin Mccarthy,4.6
3957,Steven Olson,4.0
3958,Sheila Valentine,4.9
3959,Brian Martinez DDS,4.3
3960,Kristen Hernandez,4.5
3961,Donna Garcia,4.9
3962,Susan Lin,4.9
3963,Paula Williams,4.5
3964,Christina Lowe,3.7
3965,Alexandra Smith,4.9
3966,Stephanie Chen,5.0
3967,Lisa Padilla,3.7
3968,Melvin Walsh,4.2
3969,Kristina Fowler,4.3
3970,William Pruitt,3.6
3971,Ronald Wyatt,3.8
3972,Janet Daniels,4.3
3973,Nancy Turner,4.9
3974,Melissa Prince,3.5
3975,Donna Williams,4.9
3976,Brittany Hicks,4.8
3977,Maria Hart,4.8
3978,Lonnie Smith,4.1
3979,Gregory Keller,4.2
3980,Brent Vega,4.1
3981,Vickie Martin,4.9
3982,Latoya Castillo,4.3
3983,Brandon Ford,3.6
3984,Devin Dawson,3.9
3985,Ronald Hess,4.2
3986,Robert James,4.9
3987,Audrey Kramer,4.4
3988,Antonio Singh,4.5
3989,Calvin Leonard,3.6
3990,Aaron Evans,4.8
3991,Brian Giles,4.3
3992,Tracy Miller,4.9
3993,Martha Robbins,4.2
3994,Rachael Santos,4.5
3995,Marcus Strong,4.2
3996,Adam Atkinson,3.7
3997,David Cook,3.9
3998,Sheri Mills,3.6
3999,Anna Wilson,4.2
4000,Erin Jennings,4.5
4001,Brianna Clay,3.9
4002,Tina Gamble,4.2
4003,Angela Joseph,4.2
4004,David Goodman,4.3
4005,Gregory Snyder,3.8
4006,Ricky Dodson,4.3
4007,Rachel Wilson,4.0
4008,Mark Flynn,3.9
4009,Autumn Bray,4.4
4010,Brian Deleon,3.7
4011,Calvin Gordon,4.9
4012,Vanessa Mullen,4.9
4013,Suzanne Richardson,4.5
4014,Jessica Terry,4.0
4015,Walter Smith MD,4.4
4016,Kathleen Pope,4.4
4017,Kelly Fletcher,4.1
4018,Carol Curry,3.9
4019,Heather Fields,3.8
4020,Nicole Nichols,3.8
4021,Brandon Watkins,4.5
4022,Allen Johnson,4.8
4023,Christina May,4.1
4024,Crystal Thomas,3.7
4025,Jennifer Dawson,3.5
4026,Kelly Shelton,4.1
4027,Paul Cain,3.8
4028,Lauren Romero,4.0
4029,Brian Hamilton,3.9
4030,Samantha Parker,4.5
4031,Anthony Hoffman,4.5
4032,Paul Cook,4.9
4033,Latoya Austin,4.5
4034,Caleb Thornton,3.7
4035,Calvin Payne,4.6
4036,Alejandro Nguyen,3.8
4037,Sierra Martin,4.3
4038,Donald Wells,3.6
4039,Sara Hancock,3.6
4040,Brittany Barnes,4.2
4041,Yolanda Brown,3.7
4042,Rodney Simmons,4.0
4043,Ralph Holt,4.0
4044,Luke Patel,4.7
4045,Parker Callahan,4.0
4046,Corey Strickland,4.2
4047,Alexander Williams,4.7
4048,Keith Lynn,3.8
4049,Hannah Baker,4.7
4050,Barbara Kelly,4.7
4051,Alicia Sherman,5.0
4052,Nancy Graves,4.2
4053,Joshua Rodriguez,4.1
4054,Edwin Hood,4.6
4055,John Yates,3.6
4056,Carol Alexander,3.6
4057,Jennifer Watts,4.0
4058,Samuel Thomas,4.6
4059,Kimberly Evans,3.7
4060,William Fox,4.5
4061,Angela Pratt,3.9
4062,Stacie Pena,4.5
4063,Gina Jackson,4.2
4064,Devin Patterson,3.7
4065,Nicholas Obrien,3.9
4066,Karen Carter,3.8
4067,Steven Johnson,3.7
4068,Corey Perez,4.2
4069,Heather Everett,4.9
4070,Heather Fuentes,4.5
4071,Crystal Knox,4.8
4072,Paula Robinson,5.0
4073,Sharon Beck,4.3
4074,Seth Jackson,3.9
4075,Peter Cisneros,4.9
4076,David Avery,4.5
4077,Curtis Burke,4.9
4078,Michael Conrad,4.5
4079,Christine Johnson,4.7
4080,Michael Evans,4.8
4081,Shawn Thomas,4.6
4082,Leah Cook,4.3
4083,Patrick Blair,4.2
4084,Daniel Ruiz,4.7
4085,Christina Gutierrez,4.7
4086,Denise Perez,4.0
4087,Daniel Brady,4.2
4088,Miguel Smith,4.5
4089,Kristen Sweeney,3.5
4090,Charles Cook,3.9
4091,Anthony Thomas,3.9
4092,Cheryl Rojas,4.8
4093,Scott Downs,4.0
4094,Cathy Wilson,4.3
4095,David Hayes,4.7
4096,Eric Ortiz,3.9
4097,Kathy Mitchell,3.7
4098,Robert Sullivan,4.9
4099,Timothy Soto,4.6
4100,Crystal Myers,3.8
4101,Daniel Browning,4.7
4102,Hannah Swanson,4.7
4103,Karen Jennings,4.8
4104,Daniel Johnson,3.9
4105,Benjamin Perkins,4.2
4106,Stephanie Padilla,4.5
4107,Christopher Riley,4.1
4108,Jeremy Brady,3.6
4109,Taylor Oliver,3.7
4110,Kelly Smith,4.4
4111,Aaron Davis,4.1
4112,Beverly Boyle,3.5
4113,Meagan Norris,4.7
4114,Lee Brown,4.1
4115,Sarah Reese,4.0
4116,Jennifer Simmons,4.6
4117,Kimberly Chavez,4.2
4118,Adam Rivera,4.5
4119,Amy Brooks,3.5
4120,Michael Smith,3.5
4121,Kelly Hardin,4.3
4122,Russell Griffin,5.0
4123,Laura Dean,3.9
4124,Randy Gomez,4.5
4125,Brandon Ballard,3.8
4126,Tommy Ramirez,4.0
4127,Leah Taylor,3.6
4128,Tammy Yu,4.8
4129,Sarah Joseph,4.0
4130,Kimberly Shaw,3.8
4131,Benjamin Bell,4.6
4132,Jeffrey Perez,3.8
4133,Sandra Padilla,3.9
4134,Jill Wright,3.7
4135,Dennis Gilbert,4.9
4136,Jonathan Anderson,3.9
4137,Tiffany Willis,5.0
4138,Jared Mercado,3.8
4139,Sydney Patton,3.5
4140,Erica Wells,4.8
4141,Arthur Rodriguez,4.4
4142,Katelyn Sharp,4.0
4143,Marcus Cannon,4.3
4144,Jamie Gardner,3.9
4145,David Shannon,4.5
4146,Meagan Jackson,4.4
4147,Juan Mcgee,3.6
4148,Andrew Smith,4.9
4149,Christian Ruiz,4.2
4150,Mary Gonzalez,3.8
4151,Jennifer Smith,4.0
4152,Kristen Wilson,4.8
4153,Christina Lucero,4.1
4154,Andre Martin,4.3
4155,Jason Brown,4.9
4156,Kaitlin Taylor,4.5
4157,Eric Arnold,4.5
4158,Heather Mclean,3.9
4159,Michelle Jackson,4.5
4160,Matthew Tucker,4.1
4161,Michelle Carlson,4.9
4162,Vanessa Andrews,3.7
4163,Ruben Weeks,3.9
4164,Anthony Alexander,3.6
4165,Ryan Adams,4.1
4166,Laura Mayer,3.7
4167,Jason Arnold,4.8
4168,Amy West,4.9
4169,Jessica Floyd,4.5
4170,Crystal Carroll,3.7
4171,Jennifer Smith,4.0
4172,Tristan Taylor,4.9
4173,Savannah Obrien,3.7
4174,Mary Salazar,4.3
4175,Mariah Hoover,4.0
4176,Susan Mcconnell,5.0
4177,Heather Webb,3.9
4178,Kathryn Davidson,3.6
4179,Michael Martinez,4.6
4180,Diane Bowers,4.0
4181,Nathan Harrison,4.5
4182,Sarah Ramirez,3.7
4183,Miss Erin Galvan DDS,4.3
4184,Angela Mays,4.1
4185,Sharon Hernandez DDS,4.3
4186,Kenneth Sheppard,4.8
4187,Monica Murphy,5.0
4188,James Cole,4.6
4189,Elizabeth Crawford,4.7
4190,Sean Luna,4.3
4191,Joe Hughes,3.6
4192,Allen Morris,4.5
4193,Matthew Bennett,3.7
4194,Jennifer Obrien,3.9
4195,Timothy Campbell,4.6
4196,Melissa Perez,4.5
4197,Elizabeth Parks,4.0
4198,Alyssa White,4.7
4199,Gina Kent,4.9
4200,Michelle Daniels,4.3
4201,Nathan Ramos,4.5
4202,Brittney Knight,3.9
4203,Matthew Murphy,5.0
4204,Jeffery Harris,3.9
4205,Michael Martinez,4.8
4206,Ernest Johnston,4.9
4207,Daniel Green,4.6
4208,Kristin Diaz,4.7
4209,Paul Armstrong,4.2
4210,Jeffrey May,4.9
4211,Carrie Brown,4.6
4212,Jasmine Graham,4.0
4213,Gregory Brown,3.6
4214,Joseph Murphy,4.3
4215,Alan Matthews,4.8
4216,Randy Hopkins,4.8
4217,Amanda Carter,4.8
4218,Mark Hill,3.8
4219,Vanessa Jones,4.1
4220,Lori Rosario,4.4
4221,Donna House,4.5
4222,Robin Coleman,4.0
4223,Joel Clark,4.5
4224,John Morgan,4.4
4225,Joseph Morgan,4.4
4226,Philip Grant,4.5
4227,Kimberly Thomas,4.4
4228,Christopher Dillon,3.8
4229,Alexander Lawrence,4.8
4230,Ryan Patel,3.9
4231,Lisa Jones,4.6
4232,Michael Evans,3.8
4233,Jonathan Holland,4.5
4234,Sheryl Lewis,4.8
4235,Alison Zhang,3.5
4236,Marcus Weeks,5.0
4237,Zachary Roberson,3.5
4238,Mr. George Heath,3.5
4239,Carl Gonzalez,4.8
4240,Curtis Leon,4.6
4241,Eric Li,3.7
4242,Christopher Cameron,4.9
4243,Joshua Hawkins,4.5
4244,Mitchell Love,3.7
4245,Anne Short,4.8
4246,Michael Foster,4.2
4247,Ricky Gonzales,3.9
4248,Jennifer Watkins,4.7
4249,Lindsey Gibbs,4.6
4250,Matthew Larson,4.4
4251,Tony Ewing,4.8
4252,Marvin Cox,4.8
4253,David Lawrence,3.8
4254,Lisa Brown,4.8
4255,Sergio Vazquez,4.1
4256,Kim Glover,4.1
4257,Nicholas Hendrix,5.0
4258,Russell Waters,4.6
4259,Veronica Nguyen MD,4.0
4260,David Patel,4.5
4261,Denise Riley,4.3
4262,Christopher Ortiz,3.7
4263,Brooke Benitez,4.8
4264,Amanda Martinez,4.7
4265,Benjamin Klein,4.7
4266,Max Smith,4.3
4267,Suzanne Carr,3.8
4268,Mary Zimmerman,4.8
4269,Elijah Rios,4.0
4270,Michaela Nguyen,3.5
4271,Brenda Fitzpatrick,5.0
4272,Mark Horne,4.8
4273,Mrs. Andrea Miller,4.4
4274,Kathryn Roberts,3.5
4275,Christian Peterson,3.8
4276,Kyle Thompson,4.2
4277,Steven Mendez,4.4
4278,Mr. Alejandro Duarte,4.6
4279,Andrew Richards,4.7
4280,Richard Wong,4.3
4281,Marilyn Hoover,4.5
4282,Jackson Palmer,4.7
4283,Sarah Munoz,4.6
4284,Miss Laurie Burnett,4.9
4285,Alexander Gonzalez,4.8
4286,Trevor Munoz,3.8
4287,Anthony Stevens,4.9
4288,Stephanie Cortez,3.8
4289,Jonathan Villarreal,5.0
4290,Gregory Richmond,4.6
4291,Rebekah Wagner,4.4
4292,Dr. Taylor Moore MD,4.0
4293,Holly Bell,3.7
4294,Matthew Thompson,3.7
4295,Barbara Marshall,4.8
4296,Mary Garcia,4.1
4297,Clinton Sparks,4.3
4298,Jay Reed Jr.,4.9
4299,Christopher Webb,3.9
4300,Juan Rangel,4.6
4301,Tracy Rice,4.2
4302,Mary Hill PhD,3.8
4303,Craig Garcia,4.8
4304,Alex Boyle,4.5
4305,Christina Manning,3.6
4306,Kenneth Johnson,4.3
4307,Joseph Harrison,4.8
4308,Cindy Cunningham,3.6
4309,Ann Clements,4.1
4310,Christopher Stuart,4.7
4311,Cody Eaton,4.8
4312,William Wright,4.7
4313,Shelby Bowen,4.0
4314,Ryan Peters,4.3
4315,Sean Wong,4.6
4316,Kevin Murphy,3.7
4317,Yesenia Ferguson,4.4
4318,Lawrence Dixon,4.6
4319,Kristin Cruz,4.8
4320,Daniel Bradley,3.7
4321,Mindy Johns,4.0
4322,Bethany Rodriguez,4.3
4323,Charles Hudson,4.6
4324,Sherry Moore,4.6
4325,Desiree Chaney,3.9
4326,Justin Keller,3.5
4327,Terry Petersen,4.5
4328,Abigail Smith,4.9
4329,Jamie Lambert,4.7
4330,Michelle Carson,4.4
4331,Brandon Williams,5.0
4332,Maria Pierce,4.1
4333,Christian Holland,4.3
4334,Paul Nguyen,3.5
4335,Brian Ray,4.9
4336,Tommy Macias,4.4
4337,Casey Davenport,4.1
4338,Amanda Harding,3.6
4339,Brandi Newton,4.0
4340,Melanie Bush,3.5
4341,Tamara Gray,4.0
4342,Thomas Ramos,4.9
4343,Tonya Sawyer,3.7
4344,Erika Campbell,4.3
4345,Jennifer Howell,3.8
4346,Timothy Stephenson,4.7
4347,Karen Luna,4.3
4348,Carolyn Bailey,3.8
4349,Xavier Taylor,4.8
4350,Joseph Luna,4.7
4351,Regina Morgan,4.9
4352,John James,3.5
4353,Kenneth Berry,4.2
4354,James Miller,5.0
4355,Jordan Sosa,4.7
4356,Joy Mitchell,4.7
4357,Julia Martin,4.4
4358,Michael Hawkins,4.6
4359,Adam Mccarty,4.7
4360,Courtney Garza,3.6
4361,Kurt Schroeder,4.5
4362,Jennifer Jimenez,4.7
4363,Joshua Torres,3.6
4364,Jose Mclaughlin,3.9
4365,Daniel Thomas,4.0
4366,Daniel Hutchinson,4.8
4367,Jenna Solis,4.7
4368,Jay Rogers,4.5
4369,Melissa Soto,4.7
4370,Hannah Taylor,4.2
4371,Crystal Schwartz,4.8
4372,Diamond Martin,3.9
4373,Kurt Aguilar,4.6
4374,Frank Alvarado,3.9
4375,Kurt Bruce,3.6
4376,Rachel Cooke,3.9
4377,Tammy Chan,4.2
4378,Joshua Meadows,4.8
4379,Felicia Jones,4.3
4380,Kathleen Mcguire,3.8
4381,Heather Hernandez,5.0
4382,Daniel Henry,3.9
4383,Elizabeth Weber,5.0
4384,Kyle Thompson,4.9
4385,Terri Collins,4.3
4386,Anthony Kaiser,3.6
4387,Sarah Haynes,4.5
4388,Craig Reid,4.8
4389,Samuel Hubbard,4.2
4390,Brittany Lawson,3.9
4391,Christina Thompson,4.7
4392,Sharon Collins,4.3
4393,William Mccullough,3.8
4394,Oscar Rodriguez,4.9
4395,Jamie Jones,4.9
4396,Jessica King,4.1
4397,Daniel Mclaughlin,3.6
4398,Donna Williams,4.4
4399,Philip Welch,4.0
4400,Brian Hoffman,3.6
4401,Mary Weeks,4.8
4402,Cory Peterson,5.0
4403,Brian Santiago,4.0
4404,Randy Becker,4.6
4405,Laura Kramer,3.6
4406,April Little,4.1
4407,Anne Martin,3.7
4408,James Zavala,3.6
4409,Jennifer Benjamin,4.4
4410,Christopher Morris,4.7
4411,Anthony Perez,4.2
4412,Andrew Davis,4.3
4413,Thomas Hernandez,3.9
4414,Alex Perry,4.6
4415,Denise Gray,4.0
4416,Kevin Davidson,3.6
4417,Vickie Robbins,3.7
4418,Sara Weber,3.7
4419,Stephen Delgado,4.2
4420,Robert Edwards,3.6
4421,Victoria Martinez,4.7
4422,Eric Hill,4.9
4423,Abigail Brown,3.9
4424,Michelle Simmons,4.2
4425,Taylor Burns,4.3
4426,Patricia Scott,5.0
4427,Christopher Keith,3.6
4428,Samuel Schultz,4.5
4429,Erica Keller,4.0
4430,Kevin Smith DDS,4.3
4431,Jennifer Greer,3.8
4432,Nathan Phillips,3.7
4433,Michele Carpenter,3.9
4434,Shane Long MD,3.6
4435,Jeremy Bryan,3.9
4436,Ian Wallace,4.5
4437,Douglas Dean,4.5
4438,Danielle Kirby,4.3
4439,Zachary Ayala,3.5
4440,Roger Bailey,3.7
4441,William Miller,4.8
4442,Brian Walker,3.9
4443,Melanie Taylor,4.9
4444,Judith Torres,4.8
4445,Carl Bartlett,3.7
4446,Joshua Davis,4.8
4447,Thomas Harrell,4.4
4448,Jill Ward,4.4
4449,Derrick Jones,4.8
4450,Alec Cook,4.1
4451,Kyle Johnson,4.6
4452,Barbara Nguyen,4.5
4453,Matthew Avila,4.7
4454,Danny Phillips,4.5
4455,Jackson Smith,3.6
4456,Nicole Johnson,3.9
4457,Mark Shannon,4.9
4458,Trevor Wilson,3.8
4459,Diana Ray,4.2
4460,David Garcia,4.0
4461,Wendy Jacobson,3.6
4462,Lauren Kennedy,3.8
4463,Ronald Martinez,3.9
4464,Heather Hunter,4.2
4465,Carolyn Estes,4.8
4466,Toni Barnes,4.3
4467,Clinton West,4.5
4468,James Kelly,4.1
4469,Mary Taylor,4.8
4470,Kimberly Coleman,4.5
4471,Rodney Fitzgerald,3.6
4472,Robert Contreras,4.2
4473,Kimberly Evans,4.7
4474,Jennifer Patterson,4.6
4475,Joseph Johnson,4.9
4476,Adrian Andrews,3.8
4477,Dr. Maria Curtis,5.0
4478,Jared Graham,3.9
4479,Frank Hunter,3.6
4480,Adam Gonzalez,4.2
4481,Kelly Jacobson,3.7
4482,Jillian Grimes,4.5
4483,Joshua Moss,4.9
4484,Katherine Walker,4.9
4485,John Fernandez,4.4
4486,Robin Ortiz,4.3
4487,Joseph Russell,5.0
4488,Ryan Mooney,4.4
4489,Michelle Pierce,4.9
4490,Brandon Grimes,4.9
4491,Jamie Boyd,3.9
4492,Joshua Hernandez,3.5
4493,Lori Price,4.2
4494,Nathan Fuller,4.8
4495,William Hopkins,4.8
4496,Stacey Cooper,4.4
4497,Mr. Brian Myers,3.7
4498,Michael Williams,3.7
4499,Mary Knox,4.9
4500,Nicole Malone,4.1
4501,Sheila Young,4.5
4502,Mary Cox,4.9
4503,David Romero,4.8
4504,Brandy West,4.4
4505,Gary Fernandez,4.2
4506,Jennifer Jackson,4.6
4507,Brandon Gomez,4.0
4508,Tyler Mccoy,4.4
4509,Debbie Ray,3.5
4510,Linda Brown,4.7
4511,Jacqueline Williams,5.0
4512,Casey Nelson,4.9
4513,Priscilla Sanders,4.0
4514,Amy Williams,4.3
4515,Robin Carrillo,3.9
4516,Christina Rodgers,4.0
4517,Charles Kline,4.2
4518,Debbie Brown,4.6
4519,Vanessa Jones,3.5
4520,Jennifer Pittman,4.1
4521,James Nunez,4.3
4522,Luis Diaz,3.8
4523,Meghan Kaufman,3.6
4524,Amy Miller,4.3
4525,Kimberly Smith,4.5
4526,Gregory Gilbert,4.5
4527,Kayla Reeves,4.0
4528,David Smith,3.9
4529,Meagan Martinez,3.8
4530,Jenna Martinez DVM,3.6
4531,Andrew Calhoun,3.8
4532,Catherine Fuller,4.7
4533,John Briggs,3.5
4534,Tracy Taylor,3.6
4535,Jesus Ray,3.7
4536,Amy Johnson,4.1
4537,David Taylor,4.0
4538,Andrea Johnson,3.8
4539,Vanessa Sampson,3.7
4540,Michael Lewis,4.9
4541,Taylor Reynolds,4.9
4542,Erica Mitchell,4.7
4543,Kevin King,3.9
4544,Kenneth Brown,4.0
4545,Patrick Armstrong,4.5
4546,Brandi Holland,3.9
4547,Amber Byrd,4.3
4548,Alicia Johnson,4.5
4549,Jeanne Waters,4.3
4550,Lisa Roach,4.1
4551,Jacob Ellis,4.0
4552,Vincent Hendricks,4.7
4553,Michael Hernandez,4.6
4554,Deborah Humphrey,4.5
4555,Tracy Brown,4.1
4556,Michael Snow,4.7
4557,Nathaniel Henson,4.9
4558,Brian Moreno,4.5
4559,Brittany Palmer,4.1
4560,John Ortiz,4.7
4561,Janet Scott,4.4
4562,Susan Santos,4.8
4563,Angela Cox,4.6
4564,Katrina Sherman,4.7
4565,Jacob Walker,4.5
4566,Scott Hernandez,3.6
4567,Richard Coleman,4.2
4568,Charles Davis,3.6
4569,Alexis Garrison,4.2
4570,James White,4.6
4571,Maria Anderson,4.1
4572,Robin Moran,3.5
4573,James Floyd,4.1
4574,Tanya Freeman,3.6
4575,Joshua Bradford,4.7
4576,Michele Tyler,4.7
4577,Nicole Kennedy,4.7
4578,Christine Graham,3.5
4579,Heidi Wilson,3.5
4580,Christopher Mitchell,4.9
4581,Summer Wheeler,3.7
4582,Kimberly Brown,4.5
4583,Natasha House,4.7
4584,Tina Pugh,4.2
4585,Misty Wilson,4.3
4586,Gregory Jones,3.8
4587,Jennifer Dickerson,4.9
4588,Kevin Wang,4.0
4589,Eric Johnson,3.8
4590,Jasmine Jones,4.3
4591,Nathan Green,3.8
4592,Michael Estes,4.5
4593,Donna Sexton,4.3
4594,Richard Barrera,3.7
4595,Michael Gaines,3.6
4596,Sarah Hall,3.7
4597,Sarah Torres,3.7
4598,Joyce Johnson,4.0
4599,Danielle Gray,4.7
4600,Shane Burns,3.6
4601,Julian Fisher PhD,3.7
4602,Jacqueline Shaffer,4.0
